,property_type,area_m2,price_usd,lat,lon,state
3420,apartment,Rio Grande do Sul,South,-33.692432,-53.462025,$73.00
3421,apartment,Rio Grande do Sul,South,-30.015261,-51.165073,$109.00
3422,apartment,Rio Grande do Sul,South,-30.029697,-51.202991,$71.00
3423,apartment,Rio Grande do Sul,South,-29.71236876,-53.73807295,$100.00
3424,apartment,Rio Grande do Sul,South,-30.040722,-51.21077,$70.00
3425,apartment,Rio Grande do Sul,South,-30.057297,-51.155926,$66.00
3426,apartment,Rio Grande do Sul,South,-29.6853867,-53.8011327,$106.00
3427,house,Rio Grande do Sul,South,-30.161716,-51.202991,$122.00
3428,apartment,Rio Grande do Sul,South,-30.024878,-51.204952,$144.00
3429,apartment,Rio Grande do Sul,South,-29.6829601,-53.8073542,$140.00
3430,apartment,Rio Grande do Sul,South,-30.060022,-51.167828,$60.00
3431,apartment,Rio Grande do Sul,South,-29.33136,-49.803558,$103.00
3432,apartment,Rio Grande do Sul,South,-30.053726,-51.201077,$181.00
3433,apartment,Rio Grande do Sul,South,-30.016413,-51.196453,$126.00
3434,apartment,Rio Grande do Sul,South,-30.080242,-51.225227,
3435,apartment,Rio Grande do Sul,South,-30.05051,-51.188564,$69.00
3436,apartment,Rio Grande do Sul,South,-30.060946,-51.166382,$65.00
3437,apartment,Rio Grande do Sul,South,-29.6977831,-53.8034953,$87.00
3438,apartment,Rio Grande do Sul,South,-30.0228323,-51.1537003,
3439,apartment,Rio Grande do Sul,South,-30.032043,-51.178146,$57.00
3440,apartment,Rio Grande do Sul,South,-30.107187,-51.238651,$72.00
3441,apartment,Rio Grande do Sul,South,-30.049339,-51.199142,$63.00
3442,apartment,Rio Grande do Sul,South,-29.973013,-51.124569,$80.00
3443,apartment,Rio Grande do Sul,South,-30.088015,-51.237003,$64.00
3444,apartment,Rio Grande do Sul,South,-29.70682,-53.8195954,$68.00
3445,apartment,Rio Grande do Sul,South,-30.038136,-51.188606,$62.00
3446,apartment,Rio Grande do Sul,South,-30.067726,-51.217381,$74.00
3447,house,Rio Grande do Sul,South,-29.7046212,-53.7245716,$126.00
3448,apartment,Rio Grande do Sul,South,-30.018183,-51.155926,
3449,apartment,Rio Grande do Sul,South,-30.045778,-51.171303,$68.00
3450,apartment,Rio Grande do Sul,South,-29.7648866,-51.1146889,
3451,apartment,Rio Grande do Sul,South,-30.104027,-51.230244,$67.00
3452,house,Rio Grande do Sul,South,-30.07863,-51.128876,$199.00
3453,apartment,Rio Grande do Sul,South,-30.060946,-51.166382,$63.00
3454,apartment,Rio Grande do Sul,South,-30.014015,-51.175533,$62.00
3455,apartment,Rio Grande do Sul,South,-29.7018978,-53.7239333,$104.00
3456,house,Rio Grande do Sul,South,-30.027607,-51.214512,
3457,apartment,Rio Grande do Sul,South,-30.043938,-51.191223,$114.00
3458,apartment,Rio Grande do Sul,South,-30.059622,-51.218689,$65.00
3459,apartment,Rio Grande do Sul,South,-29.7059016,-53.7167863,$169.00
3460,apartment,Rio Grande do Sul,South,-30.05175,-51.182068,$105.00
3461,apartment,Rio Grande do Sul,South,-29.7004374,-53.814094,$125.00
3462,apartment,Rio Grande do Sul,South,-30.043938,-51.191223,
3463,apartment,Rio Grande do Sul,South,-30.070068,-51.192532,$184.00
3464,house,Rio Grande do Sul,South,-30.023142,-51.114117,
3465,house,Rio Grande do Sul,South,-30.11273,-51.243073,$92.00
3466,apartment,Rio Grande do Sul,South,-30.042519,-51.215469,$71.00
3467,apartment,Rio Grande do Sul,South,-30.043938,-51.191223,$107.00
3468,apartment,Rio Grande do Sul,South,-30.032043,-51.178146,
3469,house,Rio Grande do Sul,South,-30.041365,-51.133099,$70.00
3470,house,Rio Grande do Sul,South,-33.692432,-53.462025,
3471,apartment,Rio Grande do Sul,South,-30.0108106,-51.1402513,
3472,apartment,Rio Grande do Sul,South,-30.05175,-51.182068,$74.00
3473,apartment,Rio Grande do Sul,South,-29.718527,-53.806866,$88.00
3474,apartment,Rio Grande do Sul,South,-30.046354,-51.191242,
3475,house,Rio Grande do Sul,South,-29.89407,-51.1507,$77.00
3476,apartment,Rio Grande do Sul,South,-30.05051,-51.188564,$72.00
3477,house,Rio Grande do Sul,South,-30.1496646,-51.2215859,$62.00
3478,apartment,Rio Grande do Sul,South,-30.081381,-51.205845,
3479,apartment,Rio Grande do Sul,South,-30.031038,-51.217381,$126.00
3480,apartment,Rio Grande do Sul,South,-30.034788,-51.195995,$102.00
3481,apartment,Rio Grande do Sul,South,-29.32978795,-49.72172824,$151.00
3482,apartment,Rio Grande do Sul,South,-30.048101,-51.171612,$73.00
3483,apartment,Rio Grande do Sul,South,-29.6817289,-53.8064253,
3484,apartment,Rio Grande do Sul,South,-30.023415,-51.20953,$107.00
3485,apartment,Rio Grande do Sul,South,-30.015261,-51.165073,$86.00
3486,house,Rio Grande do Sul,South,-30.106512,-51.121956,$99.00
3487,apartment,Rio Grande do Sul,South,-30.015261,-51.165073,$72.00
3488,apartment,Rio Grande do Sul,South,-30.041092,-51.221848,$89.00
3489,house,Rio Grande do Sul,South,-30.0295749,-51.167742,$249.00
3490,apartment,Rio Grande do Sul,South,-30.039059,-51.19474,$99.00
3491,apartment,Rio Grande do Sul,South,-30.048101,-51.171612,$161.00
3492,apartment,Rio Grande do Sul,South,-30.035332,-51.135017,$56.00
3493,apartment,Rio Grande do Sul,South,-30.088015,-51.237003,
3494,apartment,Rio Grande do Sul,South,-30.021929,-51.191223,$64.00
3495,apartment,Rio Grande do Sul,South,-30.015261,-51.165073,$68.00
3496,apartment,Rio Grande do Sul,South,-30.02816,-51.185524,$106.00
3497,apartment,Rio Grande do Sul,South,-30.05175,-51.182068,$65.00
3498,apartment,Rio Grande do Sul,South,-30.045778,-51.171303,$128.00
3499,apartment,Rio Grande do Sul,South,-30.014015,-51.175533,$147.00
3500,house,Rio Grande do Sul,South,-29.7745009,-51.1217621,
3501,apartment,Rio Grande do Sul,South,-30.102926,-51.242554,$58.00
3502,apartment,Rio Grande do Sul,South,-29.691094,-53.7931105,$100.00
3503,house,Rio Grande do Sul,South,-29.7158337,-53.8080141,$200.00
3504,apartment,Rio Grande do Sul,South,-30.03689,-51.199066,$84.00
3505,apartment,Rio Grande do Sul,South,-30.039816,-51.223164,$64.00
3506,house,Rio Grande do Sul,South,-28.25007552,-52.86831164,$147.00
3507,apartment,Rio Grande do Sul,South,-30.05175,-51.182068,$238.00
3508,apartment,Rio Grande do Sul,South,-30.021929,-51.191223,$100.00
3509,apartment,Rio Grande do Sul,South,-29.3344085,-49.7239813,$152.00
3510,apartment,Rio Grande do Sul,South,-30.029697,-51.202991,$78.00
3511,house,Rio Grande do Sul,South,-30.106512,-51.121956,$96.00
3512,apartment,Rio Grande do Sul,South,-30.005852,-51.1311,$80.00
3513,apartment,Rio Grande do Sul,South,-30.03548,-51.191505,$123.00
3514,house,Rio Grande do Sul,South,-30.050968,-51.202202,$82.00
3515,apartment,Rio Grande do Sul,South,-30.034246,-51.213203,$128.00
3516,apartment,Rio Grande do Sul,South,-30.040466,-51.182224,$91.00
3517,house,Rio Grande do Sul,South,-30.1567617,-51.1817548,$111.00
3518,apartment,Rio Grande do Sul,South,-30.1589829,-51.1813661,$69.00
3519,apartment,Rio Grande do Sul,South,-30.0448,-51.167519,$66.00
3520,house,Rio Grande do Sul,South,-30.1438901,-51.1641748,$171.00
3521,house,Rio Grande do Sul,South,-30.039631,-51.119343,
3522,apartment,Rio Grande do Sul,South,-30.051098,-51.216896,$83.00
3523,apartment,Rio Grande do Sul,South,-29.400955,-50.908092,$75.00
3524,apartment,Rio Grande do Sul,South,-30.031057,-51.154961,$180.00
3525,apartment,Rio Grande do Sul,South,-29.33558699,-49.73177044,$98.00
3526,apartment,Rio Grande do Sul,South,-30.032043,-51.178146,$67.00
3527,apartment,Rio Grande do Sul,South,-30.022842,-51.193993,$150.00
3528,apartment,Rio Grande do Sul,South,-30.028967,-51.151142,$75.00
3529,apartment,Rio Grande do Sul,South,-30.006578,-51.1507,$67.00
3530,apartment,Rio Grande do Sul,South,-30.05175,-51.182068,
3531,apartment,Rio Grande do Sul,South,-30.042011,-51.210697,$70.00
3532,apartment,Rio Grande do Sul,South,-30.015261,-51.165073,$74.00
3533,house,Rio Grande do Sul,South,-30.104511,-51.1959848,$201.00
3534,house,Rio Grande do Sul,South,-30.1511948,-51.1774706,$65.00
3535,apartment,Rio Grande do Sul,South,-29.6937248,-53.796074,$89.00
3536,house,Rio Grande do Sul,South,-30.088226,-51.069729,$220.00
3537,apartment,Rio Grande do Sul,South,-30.032043,-51.178146,$138.00
3538,apartment,Rio Grande do Sul,South,-30.045994,-51.18853,$71.00
3539,house,Rio Grande do Sul,South,-30.002295,-51.123158,$239.00
3540,apartment,Rio Grande do Sul,South,-30.015261,-51.165073,$79.00
3541,apartment,Rio Grande do Sul,South,-30.004568,-51.16246,
3542,apartment,Rio Grande do Sul,South,-30.020874,-51.171539,
3543,house,Rio Grande do Sul,South,-30.045074,-51.136372,
3544,apartment,Rio Grande do Sul,South,-30.055977,-51.208221,$91.00
3545,house,Rio Grande do Sul,South,-30.077648,-51.206123,$74.00
3546,apartment,Rio Grande do Sul,South,-29.33100865,-49.72466403,
3547,apartment,Rio Grande do Sul,South,-30.0225336,-51.2021744,$131.00
3548,house,Rio Grande do Sul,South,-30.083546,-51.211407,$154.00
3549,apartment,Rio Grande do Sul,South,-30.060022,-51.167828,$74.00
3550,apartment,Rio Grande do Sul,South,-30.057297,-51.155926,$66.00
3551,apartment,Rio Grande do Sul,South,-30.019091,-51.1663542,$95.00
3552,house,Rio Grande do Sul,South,-30.056164,-51.191223,$219.00
3553,apartment,Rio Grande do Sul,South,-30.048243,-51.205936,$77.00
3554,house,Rio Grande do Sul,South,-29.7104326,-53.742095,$90.00
3555,apartment,Rio Grande do Sul,South,-30.046354,-51.191242,$138.00
3556,house,Rio Grande do Sul,South,-30.047588,-51.135654,$83.00
3557,apartment,Rio Grande do Sul,South,-30.03689,-51.199066,$153.00
3558,apartment,Rio Grande do Sul,South,-30.020874,-51.171539,$86.00
3559,apartment,Rio Grande do Sul,South,-30.030588,-51.138939,$63.00
3560,apartment,Rio Grande do Sul,South,-30.0583995,-51.2149671,$73.00
3561,apartment,Rio Grande do Sul,South,-30.036743,-51.209606,$112.00
3562,apartment,Rio Grande do Sul,South,-30.103489,-51.253208,$71.00
3563,apartment,Rio Grande do Sul,South,-30.049839,-51.218689,$64.00
3564,apartment,Rio Grande do Sul,South,-30.032043,-51.178146,$116.00
3565,apartment,Rio Grande do Sul,South,-30.038136,-51.188606,$71.00
3566,house,Rio Grande do Sul,South,-30.1519897,-51.1722142,$97.00
3567,apartment,Rio Grande do Sul,South,-30.03949,-51.189323,$120.00
3568,apartment,Rio Grande do Sul,South,-30.047588,-51.135654,$68.00
3569,apartment,Rio Grande do Sul,South,-30.050968,-51.202202,$123.00
3570,apartment,Rio Grande do Sul,South,-29.768956,-51.1450793,$67.00
3571,apartment,Rio Grande do Sul,South,-30.038136,-51.188606,
3572,apartment,Rio Grande do Sul,South,-30.0462803,-51.2204935,$60.00
3573,apartment,Rio Grande do Sul,South,-30.05175,-51.182068,$81.00
3574,apartment,Rio Grande do Sul,South,-30.019569,-51.149391,$163.00
3575,house,Rio Grande do Sul,South,-29.815346,-50.070118,$110.00
3576,apartment,Rio Grande do Sul,South,-30.043938,-51.191223,$241.00
3577,apartment,Rio Grande do Sul,South,-29.68429663,-53.79792317,$98.00
3578,apartment,Rio Grande do Sul,South,-29.6892764,-53.8086158,$77.00
3579,apartment,Rio Grande do Sul,South,-29.6828502,-53.8084055,$95.00
3580,apartment,Rio Grande do Sul,South,-30.035332,-51.135017,$66.00
3581,house,Rio Grande do Sul,South,-30.005852,-51.1311,$223.00
3582,apartment,Rio Grande do Sul,South,-30.008877,-51.156837,$71.00
3583,apartment,Rio Grande do Sul,South,-30.023745,-51.219398,$71.00
3584,house,Rio Grande do Sul,South,-30.163448,-51.176823,$101.00
3585,apartment,Rio Grande do Sul,South,-29.70426883,-53.72400522,$91.00
3586,house,Rio Grande do Sul,South,-30.021368,-51.067116,$97.00
3587,apartment,Rio Grande do Sul,South,-30.031057,-51.154961,$70.00
3588,apartment,Rio Grande do Sul,South,-30.104361,-51.252487,$58.00
3589,apartment,Rio Grande do Sul,South,-30.029697,-51.202991,$139.00
3590,apartment,Rio Grande do Sul,South,-30.0999149,-51.0782826,$229.00
3591,apartment,Rio Grande do Sul,South,-30.098661,-51.245811,$94.00
3592,apartment,Rio Grande do Sul,South,-30.023874,-51.133713,$237.00
3593,apartment,Rio Grande do Sul,South,-29.69533115,-53.81103285,
3594,apartment,Rio Grande do Sul,South,-29.68718368,-53.82068737,$88.00
3595,apartment,Rio Grande do Sul,South,-29.6951303,-53.8014898,$70.00
3596,apartment,Rio Grande do Sul,South,-29.68887474,-53.82107254,
3597,apartment,Rio Grande do Sul,South,-30.0415934,-51.1428597,$69.00
3598,apartment,Rio Grande do Sul,South,-30.03809,-51.20953,$118.00
3599,apartment,Rio Grande do Sul,South,-30.041164,-51.198071,$107.00
3600,apartment,Rio Grande do Sul,South,-30.072315,-51.196423,$72.00
3601,apartment,Rio Grande do Sul,South,-30.046341,-51.198322,$80.00
3602,apartment,Rio Grande do Sul,South,-29.772957,-51.140244,$168.00
3603,house,Rio Grande do Sul,South,-30.088015,-51.237003,$123.00
3604,house,Rio Grande do Sul,South,-30.055702,-51.146851,$79.00
3605,house,Rio Grande do Sul,South,-30.13772,-51.213364,$85.00
3606,apartment,Rio Grande do Sul,South,-30.05607,-51.191494,$81.00
3607,apartment,Rio Grande do Sul,South,-30.015261,-51.165073,$68.00
3608,apartment,Rio Grande do Sul,South,-30.015366,-51.193504,$64.00
3609,apartment,Rio Grande do Sul,South,-30.060946,-51.166382,$68.00
3610,house,Rio Grande do Sul,South,-30.185879,-51.153313,$159.00
3611,apartment,Rio Grande do Sul,South,-29.94697,-51.081474,$60.00
3612,apartment,Rio Grande do Sul,South,-30.040146,-51.176842,
3613,apartment,Rio Grande do Sul,South,-30.033052,-51.188232,$184.00
3614,apartment,Rio Grande do Sul,South,-30.055731,-51.221252,
3615,apartment,Rio Grande do Sul,South,-30.029264,-51.191223,$87.00
3616,apartment,Rio Grande do Sul,South,-30.05175,-51.182068,$95.00
3617,apartment,Rio Grande do Sul,South,-30.111597,-51.243599,
3618,apartment,Rio Grande do Sul,South,-30.055977,-51.208221,$74.00
3619,apartment,Rio Grande do Sul,South,-30.031038,-51.217381,$110.00
3620,apartment,Rio Grande do Sul,South,-30.05298,-51.193569,$97.00
3621,apartment,Rio Grande do Sul,South,-30.022842,-51.193993,$100.00
3622,apartment,Rio Grande do Sul,South,-30.008984,-51.20121,$65.00
3623,house,Rio Grande do Sul,South,-30.1519897,-51.1722142,$197.00
3624,house,Rio Grande do Sul,South,-28.6263932,-53.5788278,$190.00
3625,apartment,Rio Grande do Sul,South,-30.055332,-51.147655,$79.00
3626,apartment,Rio Grande do Sul,South,-29.6954064,-53.7983547,$228.00
3627,apartment,Rio Grande do Sul,South,-30.0986594,-51.2370837,$61.00
3628,apartment,Rio Grande do Sul,South,-30.050968,-51.202202,$60.00
3629,apartment,Rio Grande do Sul,South,-29.7050721,-53.8160066,$68.00
3630,apartment,Rio Grande do Sul,South,-30.068159,-51.229153,$102.00
3631,house,Rio Grande do Sul,South,-30.0914752,-51.0064394,$200.00
3632,apartment,Rio Grande do Sul,South,-30.045439,-51.203999,$59.00
3633,apartment,Rio Grande do Sul,South,-30.031979,-51.233303,$199.00
3634,house,Rio Grande do Sul,South,-30.002295,-51.123158,$219.00
3635,apartment,Rio Grande do Sul,South,-30.032816,-51.216465,$92.00
3636,house,Rio Grande do Sul,South,-30.161753,-51.161156,$159.00
3637,apartment,Rio Grande do Sul,South,-30.014015,-51.175533,$63.00
3638,house,Rio Grande do Sul,South,-29.33136,-49.803558,$132.00
3639,apartment,Rio Grande do Sul,South,-30.023874,-51.133713,$88.00
3640,apartment,Rio Grande do Sul,South,-30.05298,-51.193569,$64.00
3641,apartment,Rio Grande do Sul,South,-30.03804,-51.213978,$99.00
3642,apartment,Rio Grande do Sul,South,-30.046341,-51.198322,$98.00
3643,house,Rio Grande do Sul,South,-30.130329,-51.229183,$198.00
3644,apartment,Rio Grande do Sul,South,-30.015261,-51.165073,
3645,apartment,Rio Grande do Sul,South,-30.029264,-51.191223,$70.00
3646,apartment,Rio Grande do Sul,South,-30.081381,-51.205845,$74.00
3647,apartment,Rio Grande do Sul,South,-30.038136,-51.188606,$115.00
3648,apartment,Rio Grande do Sul,South,-30.038136,-51.188606,$61.00
3649,apartment,Rio Grande do Sul,South,-30.005619,-51.151623,$103.00
3650,apartment,Rio Grande do Sul,South,-30.038136,-51.188606,
3651,apartment,Rio Grande do Sul,South,-30.0355989,-51.2269285,$70.00
3652,apartment,Rio Grande do Sul,South,-30.031057,-51.154961,$58.00
3653,apartment,Rio Grande do Sul,South,-30.021929,-51.191223,$97.00
3654,house,Rio Grande do Sul,South,-30.005852,-51.1311,$135.00
3655,apartment,Rio Grande do Sul,South,-30.093275,-51.202991,$64.00
3656,apartment,Rio Grande do Sul,South,-30.032043,-51.178146,$97.00
3657,house,Rio Grande do Sul,South,-30.050968,-51.202202,$191.00
3658,house,Rio Grande do Sul,South,-30.147294,-51.2177114,$219.00
3659,apartment,Rio Grande do Sul,South,-30.024878,-51.204952,
3660,apartment,Rio Grande do Sul,South,-30.059776,-51.163342,$69.00
3661,apartment,Rio Grande do Sul,South,-29.999523,-51.15189,$148.00
3662,apartment,Rio Grande do Sul,South,-30.022842,-51.193993,$71.00
3663,apartment,Rio Grande do Sul,South,-30.015261,-51.165073,$105.00
3664,house,Rio Grande do Sul,South,-30.1056334,-51.2199752,$241.00
3665,house,Rio Grande do Sul,South,-30.00388,-51.162075,$180.00
3666,house,Rio Grande do Sul,South,-30.128086,-51.218689,$193.00
3667,apartment,Rio Grande do Sul,South,-30.045074,-51.136372,$75.00
3668,house,Rio Grande do Sul,South,-29.99622,-51.135017,$82.00
3669,apartment,Rio Grande do Sul,South,-29.70040341,-53.71818169,$70.00
3670,house,Rio Grande do Sul,South,-30.003588,-51.144939,
3671,apartment,Rio Grande do Sul,South,-30.015261,-51.165073,$69.00
3672,apartment,Rio Grande do Sul,South,-30.014015,-51.175533,$76.00
3673,apartment,Rio Grande do Sul,South,-29.7093383,-53.7183628,$73.00
3674,house,Rio Grande do Sul,South,-29.67342989,-53.80554265,$133.00
3675,house,Rio Grande do Sul,South,-30.130054,-51.226753,$151.00
3676,apartment,Rio Grande do Sul,South,-29.6992724,-53.8104396,$139.00
3677,apartment,Rio Grande do Sul,South,-29.6808519,-53.8129453,$161.00
3678,house,Rio Grande do Sul,South,-30.128674,-51.234386,$180.00
3679,apartment,Rio Grande do Sul,South,-29.694279,-53.8130824,$91.00
3680,apartment,Rio Grande do Sul,South,-29.6977944,-53.8034803,
3681,apartment,Rio Grande do Sul,South,-30.056164,-51.191223,
3682,apartment,Rio Grande do Sul,South,-30.039001,-51.18441,$71.00
3683,apartment,Rio Grande do Sul,South,-30.014015,-51.175533,$95.00
3684,house,Rio Grande do Sul,South,-30.068159,-51.229153,$101.00
3685,house,Rio Grande do Sul,South,-30.057297,-51.155926,
3686,house,Rio Grande do Sul,South,-29.6969227,-53.8429729,$100.00
3687,house,Rio Grande do Sul,South,-29.6885298,-53.8107637,$205.00
3688,house,Rio Grande do Sul,South,-30.038944,-51.218224,$121.00
3689,apartment,Rio Grande do Sul,South,-29.99622,-51.135017,$66.00
3690,apartment,Rio Grande do Sul,South,-30.027887,-51.21109,$124.00
3691,apartment,Rio Grande do Sul,South,-30.022408,-51.182068,$113.00
3692,house,Rio Grande do Sul,South,-29.7020539,-53.7350577,
3693,apartment,Rio Grande do Sul,South,-30.019091,-51.1663542,$71.00
3694,apartment,Rio Grande do Sul,South,-30.045778,-51.171303,
3695,house,Rio Grande do Sul,South,-29.71510936,-53.78499834,$70.00
3696,apartment,Rio Grande do Sul,South,-30.022511,-51.161591,$148.00
3697,apartment,Rio Grande do Sul,South,-29.697925,-53.8174107,$84.00
3698,house,Rio Grande do Sul,South,-30.161716,-51.202991,$68.00
